Product_id,Advert_id,Price,City_Name,Zone,City_code,Zone_code,Square_meters,Bed_rooms,Toilets,advert_url,today's_date
 4300815,2257004300815,548000,barcelona,dreta_de_l_eixample, 1930008, 203,101,3,2,https://www.habitaclia.com/comprar-piso-magnifico_en_el_passeig_de_sant_joan_dreta_de_l_eixample-barcelona-i2257004300815.htm?pag=25&f=&geo=p&from=list&lo=55,2022-11-12 17:03:22.547217
 4296717,4840004296717,1250000,barcelona,putget___farro, 1930008, 506,221,4,3,https://www.habitaclia.com/comprar-atico-excepcional_duplex_reformado_con_terrazas_en_la_zona_alta_putget_farro-barcelona-i4840004296717.htm?pag=25&f=&geo=p&from=list&lo=55,2022-11-12 17:03:23.862549
 1255,19063000001255,565000,barcelona,dreta_de_l_eixample, 1930008, 203,138,3,2,https://www.habitaclia.com/comprar-piso-excelente_reformado_de_3hab_y_2_banos_en_pleno_centro_dreta_de_l_eixample-barcelona-i19063000001255.htm?pag=25&f=&geo=p&from=list&lo=55,2022-11-12 17:03:25.624646
 84,39717000000084,499000,barcelona,baix_guinardo, 1930008, 701,135,5,2,https://www.habitaclia.com/comprar-piso-con_5_habitaciones_con_ascensor_calefaccion_y_aire_acondic_calle_de_padilla_342_baix_guinardo-barcelona-i39717000000084.htm?pag=25&f=&geo=p&from=list&lo=55,2022-11-12 17:03:27.410353
 4401921,5311004401921,1280000,barcelona,tres_torres, 1930008, 501,215,4,3,https://www.habitaclia.com/comprar-piso-espectacular_vivienda_entre_tres_torres_y_sarria_tres_torres-barcelona-i5311004401921.htm?pag=25&f=&geo=p&from=list&lo=55,2022-11-12 17:03:28.724066
 4401890,5311004401890,795000,barcelona,sant_gervasi___galvany, 1930008, 505,150,4,2,https://www.habitaclia.com/comprar-piso-junto_a_plaza_molina_sant_gervasi_galvany-barcelona-i5311004401890.htm?pag=25&f=&geo=p&from=list&lo=55,2022-11-12 17:03:30.386261
 73,39717000000073,299000,barcelona,putget___farro, 1930008, 506,51,3,1,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_calle_de_la_costa_30_putget_farro-barcelona-i39717000000073.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:31.807410
 68,39717000000068,359000,barcelona,vila_de_gracia, 1930008, 604,75,3,1,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_calle_de_les_tres_senyores_40_vila_de_gra-barcelona-i39717000000068.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:34.046542
 82,39717000000082,269000,barcelona,congres___indians, 1930008, 905,74,4,2,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_calle_de_les_acacies_32_congres_indians-barcelona-i39717000000082.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:35.388905
 2807774,5612002807774,1300000,barcelona,diagonal_mar___la_mar_bella, 1930008, 1006,125,3,2,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_aire_acondici_diagonal_mar_la_mar_bella-barcelona-i5612002807774.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:36.715688
 2808059,5612002808059,1595000,barcelona,sant_gervasi___galvany, 1930008, 505,189,5,3,https://www.habitaclia.com/comprar-atico-con_5_habitaciones_con_ascensor_calefaccion_y_aire_acondi_sant_gervasi_galvany-barcelona-i5612002808059.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:38.155666
 3815221,4737003815221,1690000,barcelona,sant_gervasi___galvany, 1930008, 505,266,4,4,https://www.habitaclia.com/comprar-piso-de_266_m2_en_venta_en_avenida_diagonal_sant_gervasi_galvany-barcelona-i4737003815221.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:39.539689
 4315992,19086004315992,550000,barcelona,sarria, 1930008, 502,74,2,1,https://www.habitaclia.com/comprar-piso-capricho_con_gran_terraza_en_sarria_sarria-barcelona-i19086004315992.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:40.725603
 4270098,1042004270098,350000,barcelona,esquerra_baixa_de_l_eixample, 1930008, 205,75,3,1,https://www.habitaclia.com/comprar-piso-oportunidad_familias_esquerra_baixa_de_l_eixample-barcelona-i1042004270098.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:42.063763
 3590834,12792003590834,330000,barcelona,can_baro, 1930008, 702,101,4,2,https://www.habitaclia.com/comprar-piso-impecable_parking_opcional_can_baro-barcelona-i12792003590834.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:43.769878
 4315998,19086004315998,328000,barcelona,sant_gervasi___galvany, 1930008, 505,51,2,2,https://www.habitaclia.com/comprar-piso-ideal_apartamento_a_estrenar_junto_a_plaza_molina_sant_gervasi_galvany-barcelona-i19086004315998.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:45.421982
 4270097,1042004270097,380000,barcelona,les_corts, 1930008, 401,100,4,2,https://www.habitaclia.com/comprar-piso-oportunidad_familias_les_corts-barcelona-i1042004270097.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:46.983823
 3007396,16963003007396,529000,barcelona,les_corts, 1930008, 401,121,4,2,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_y_calefaccion_les_corts-barcelona-i16963003007396.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:48.629966
 4265429,14774004265429,140000,barcelona,raval, 1930008, 101,52,3,1,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_raval-barcelona-i14774004265429.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:49.896933
 3427308,613003427308,520000,barcelona,sant_ramon___maternitat, 1930008, 402,100,4,2,https://www.habitaclia.com/comprar-piso-todo_exterior_terraza_soleado_sant_ramon_maternitat-barcelona-i613003427308.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:51.312251
 3412672,21910003412672,850000,barcelona,putget___farro, 1930008, 506,175,5,3,https://www.habitaclia.com/comprar-piso-gran_en_zona_alta_de_putget_farro-barcelona-i21910003412672.htm?pag=26&f=&geo=p&from=list&lo=55,2022-11-12 17:03:52.950426
 2655511,10636002655511,180000,barcelona,montbau, 1930008, 708,80,2,1,https://www.habitaclia.com/comprar-piso-en_venta_en_montbau_calle_de_les_muses_parking_opcion_montbau-barcelona-i10636002655511.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:03:54.277701
 2805201,10848002805201,760000,barcelona,dreta_de_l_eixample, 1930008, 203,140,3,2,https://www.habitaclia.com/comprar-piso-en_venta_en_con_140_m2_3_habitaciones_y_2_banos_dreta_de_l_eixample-barcelona-i10848002805201.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:03:55.572502
 1681,26855000001681,420000,barcelona,camp_d_en_grassot___gracia_n, 1930008, 605,94,3,2,https://www.habitaclia.com/comprar-piso-sexto_real_con_orientacion_sur_camp_d_en_grassot_gracia_n-barcelona-i26855000001681.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:03:56.809027
 4395633,13478004395633,150000,barcelona,turo_de_la_peira___can_peguera, 1930008, 803,75,3,1,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_turo_de_la_peira_can_peguera-barcelona-i13478004395633.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:03:58.015779
 219,38865000000219,380000,barcelona,les_corts, 1930008, 401,94,3,3,https://www.habitaclia.com/comprar-piso-en_venta_en_les_corts_les_corts-barcelona-i38865000000219.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:03:59.391809
 4133615,3068004133615,590000,barcelona,dreta_de_l_eixample, 1930008, 203,115,3,3,https://www.habitaclia.com/comprar-piso-en_venta_en_3_dormitorios_arago_282_dreta_de_l_eixample-barcelona-i3068004133615.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:04:00.668713
 380,26061000000380,225000,barcelona,vila_de_gracia, 1930008, 604,46,2,1,https://www.habitaclia.com/comprar-atico-con_2_habitaciones_con_aire_acondicionado_vila_de_gracia-barcelona-i26061000000380.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:04:01.994207
 4369528,13895004369528,299500,barcelona,badal, 1930008, 308,109,4,2,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_badal-barcelona-i13895004369528.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:04:03.222976
 2806872,3492002806872,129000,barcelona,carmel, 1930008, 705,59,3,1,https://www.habitaclia.com/comprar-piso-con_balcon_carmel-barcelona-i3492002806872.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:04:04.505191
 179,19374000000179,205000,barcelona,prosperitat, 1930008, 808,90,3,1,https://www.habitaclia.com/comprar-piso-oportunidad_prosperitat-barcelona-i19374000000179.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:04:05.850019
 4351466,5329004351466,327000,barcelona,provenc_als_del_poblenou, 1930008, 1008,93,3,2,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_y_aire_acondicionado_provenc_als_del_poblenou-barcelona-i5329004351466.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:04:07.576931
 686,29091000000686,365000,barcelona,sants, 1930008, 307,113,4,2,https://www.habitaclia.com/comprar-piso-sants-barcelona-i29091000000686.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:04:08.863653
 118,24368000000118,1495000,barcelona,sant_gervasi___galvany, 1930008, 505,245,5,4,https://www.habitaclia.com/comprar-piso-magnifica_propiedad_a_tres_vientos_en_venta_en_sant_gervasi_galv_sant_gervasi_galvany-barcelona-i24368000000118.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:04:10.440023
 87,38529000000087,1595000,barcelona,vallvidrera___tibidabo___les_planes, 1930008, 503,700,8,5,https://www.habitaclia.com/comprar-chalet-magnifica_casa_con_jardin_y_piscina_en_vallvidrera_vallvidrera_tibidabo_les_planes-barcelona-i38529000000087.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:04:12.317439
 11210,21241000011210,155000,barcelona,besos___maresme, 1930008, 1007,56,2,2,https://www.habitaclia.com/comprar-piso-besos_maresme-barcelona-i21241000011210.htm?pag=27&f=&geo=p&from=list&lo=55,2022-11-12 17:04:14.542643
 3409555,4017003409555,1590000,barcelona,sant_gervasi___galvany, 1930008, 505,209,4,3,https://www.habitaclia.com/comprar-piso-en_turo_park_con_vistas_al_parque_y_patio_sant_gervasi_galvany-barcelona-i4017003409555.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:16.081839
 3789983,8166003789983,448000,barcelona,raval, 1930008, 101,105,2,1,https://www.habitaclia.com/comprar-atico-con_terraza_a_nivel_en_el_raval_alto_raval-barcelona-i8166003789983.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:17.570308
 1733,11379000001733,370000,barcelona,vilapicina___torre_llobeta, 1930008, 801,180,7,2,https://www.habitaclia.com/comprar-casa-vilapicina_torre_llobeta-barcelona-i11379000001733.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:19.340087
 51587,9260000051587,159500,barcelona,la_marina_montjuic, 1930008, 303,64,2,1,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_calefaccion_la_marina_montjuic-barcelona-i9260000051587.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:21.281855
 3772786,28371003772786,375000,barcelona,sagrada_familia, 1930008, 202,61,2,1,https://www.habitaclia.com/comprar-piso-en_venta_en_con_61_m2_2_habitaciones_y_1_banos_sagrada_familia-barcelona-i28371003772786.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:22.900215
 622,29091000000622,850000,barcelona,baix_guinardo, 1930008, 701,185,3,3,https://www.habitaclia.com/comprar-atico-baix_guinardo-barcelona-i29091000000622.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:24.541061
 3996974,5020003996974,785000,barcelona,pedralbes, 1930008, 403,166,4,2,https://www.habitaclia.com/comprar-piso-pedralbes-barcelona-i5020003996974.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:26.225875
 1412,29169000001412,1628300,barcelona,diagonal_mar___la_mar_bella, 1930008, 1006,165,4,2,https://www.habitaclia.com/comprar-piso-diagonal_mar_la_mar_bella-barcelona-i29169000001412.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:28.614426
 205770016,531205770016,695000,barcelona,sant_gervasi___galvany, 1930008, 505,143,5,2,https://www.habitaclia.com/comprar-piso-con_5_habitaciones_con_ascensor_y_calefaccion_sant_gervasi_galvany-barcelona-i531205770016.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:30.181722
 3199970,4672003199970,1390000,barcelona,esquerra_alta_de_l_eixample, 1930008, 204,220,4,4,https://www.habitaclia.com/comprar-atico-venta_de_duplex_con_terraza_piscina_bar_barbacoa_centro_esquerra_alta_de_l_eixample-barcelona-i4672003199970.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:31.849326
 3077553,9433003077553,1240000,barcelona,sant_gervasi___galvany, 1930008, 505,218,5,3,https://www.habitaclia.com/comprar-piso-en_venta_reformado_en_caribau_sant_gervasi_galvany-barcelona-i9433003077553.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:33.472917
 79,39717000000079,259000,barcelona,sant_antoni, 1930008, 206,50,2,1,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_calefaccion_y_aire_acondic_calle_del_comte_d_urgell_28_sant_antoni-barcelona-i39717000000079.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:35.107872
 161,32937000000161,239990,barcelona,porta, 1930008, 802,75,3,1,https://www.habitaclia.com/comprar-piso-con_balcon_en_porta_porta-barcelona-i32937000000161.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:36.772190
 4298327,3097004298327,440000,barcelona,sant_gervasi___galvany, 1930008, 505,98,2,1,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_calefaccion_y_aire_acondicionado_sant_gervasi_galvany-barcelona-i3097004298327.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:38.323396
 2808080,5612002808080,725000,barcelona,poblenou, 1930008, 1005,134,4,2,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_parking_y_calefaccion_poblenou-barcelona-i5612002808080.htm?pag=28&f=&geo=p&from=list&lo=55,2022-11-12 17:04:39.945257
 3790205,2579003790205,390000,barcelona,camp_d_en_grassot___gracia_n, 1930008, 605,100,3,2,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_camp_d_en_grassot_gracia_n-barcelona-i2579003790205.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:41.515123
 1618,30080000001618,235000,barcelona,badal, 1930008, 308,65,3,1,https://www.habitaclia.com/comprar-piso-badal-barcelona-i30080000001618.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:43.212610
 2808204,5612002808204,498000,barcelona,poblenou, 1930008, 1005,92,4,3,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_poblenou-barcelona-i5612002808204.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:45.313695
 4300687,3900004300687,239000,barcelona,putget___farro, 1930008, 506,90,1,1,https://www.habitaclia.com/comprar-piso-loft_en_sarria_sant_gervasi_putget_farro-barcelona-i3900004300687.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:46.827559
 3850950,27784003850950,263000,barcelona,vilapicina___torre_llobeta, 1930008, 801,80,4,1,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_vilapicina_torre_llobeta-barcelona-i27784003850950.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:48.366661
 4257076,10024004257076,580000,barcelona,sant_andreu, 1930008, 903,146,3,3,https://www.habitaclia.com/comprar-casa_adosada-casa_en_venda_al_centre_de_sant_andreu_sant_andreu-barcelona-i10024004257076.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:49.931141
 96,13370000000096,187000,barcelona,trinitat_nova, 1930008, 809,95,3,1,https://www.habitaclia.com/comprar-piso-ascensor_y_balcon_todo_exterior_obra_semi_nueva_trinitat_nova-barcelona-i13370000000096.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:51.612028
 4274589,2875004274589,510000,barcelona,guinardo, 1930008, 703,79,3,2,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calle_de_sant_antoni_maria_claret_217_guinardo-barcelona-i2875004274589.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:53.259573
 2513842,9107002513842,139000,barcelona,bon_pastor, 1930008, 902,76,3,1,https://www.habitaclia.com/comprar-piso-en_venta_cerca_de_la_maquinista_bon_pastor-barcelona-i9107002513842.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:54.946616
 4312238,15237004312238,265000,barcelona,raval, 1930008, 101,104,4,1,https://www.habitaclia.com/comprar-piso-en_el_centro_de_oportunidad_raval-barcelona-i15237004312238.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:56.397750
 3602070,1934003602070,249000,barcelona,raval, 1930008, 101,77,2,3,https://www.habitaclia.com/comprar-piso-reformado_en_el_centro_de_el_raval_raval-barcelona-i1934003602070.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:57.852076
 3996801,5020003996801,270000,barcelona,provenc_als_del_poblenou, 1930008, 1008,78,4,1,https://www.habitaclia.com/comprar-piso-provenc_als_del_poblenou-barcelona-i5020003996801.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:04:59.395694
 4274600,2875004274600,350000,barcelona,sarria, 1930008, 502,71,3,1,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calle_de_la_duquessa_d_orleans_34_sarria-barcelona-i2875004274600.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:05:00.919031
 2655507,10636002655507,910000,barcelona,putget___farro, 1930008, 506,214,4,3,https://www.habitaclia.com/comprar-piso-espectacular_recien_reformado_de_214_m2_amplio_y_luminoso_c_putget_farro-barcelona-i10636002655507.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:05:02.573180
 3772753,28371003772753,550000,barcelona,sants, 1930008, 307,183,5,3,https://www.habitaclia.com/comprar-piso-gran_en_venta_en_sants_les_corts_con_plaza_de_parking_y_bal_sants-barcelona-i28371003772753.htm?pag=29&f=&geo=p&from=list&lo=55,2022-11-12 17:05:04.235090
 4270892,33881004270892,330000,barcelona,besos___maresme, 1930008, 1007,90,3,1,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_besos_maresme-barcelona-i33881004270892.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:05.952856
 2808137,5612002808137,490000,barcelona,sant_gervasi___galvany, 1930008, 505,121,4,2,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_sant_gervasi_galvany-barcelona-i5612002808137.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:07.806008
 3772948,28371003772948,450000,barcelona,fort_pienc, 1930008, 201,100,4,2,https://www.habitaclia.com/comprar-piso-con_gran_terraza_en_finca_moderna_en_fort_pienc_tiene_cuat_fort_pienc-barcelona-i28371003772948.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:10.997890
 474,36981000000474,390000,barcelona,la_marina_montjuic, 1930008, 303,102,4,2,https://www.habitaclia.com/comprar-atico-con_4_habitaciones_con_ascensor_parking_y_piscina_la_marina_montjuic-barcelona-i36981000000474.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:12.636388
 4387540,24038004387540,118000,barcelona,porta, 1930008, 802,110,2,1,https://www.habitaclia.com/comprar-loft-con_2_habitaciones_porta-barcelona-i24038004387540.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:14.223667
 3996694,5020003996694,365000,barcelona,sant_gervasi___bonanova, 1930008, 504,38,2,1,https://www.habitaclia.com/comprar-piso-sant_gervasi_bonanova-barcelona-i5020003996694.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:16.361949
 4362362,27402004362362,199000,barcelona,sant_marti, 1930008, 1009,86,3,1,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_sant_marti-barcelona-i27402004362362.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:18.032377
 4036564,2188004036564,810000,barcelona,gotic, 1930008, 102,175,4,3,https://www.habitaclia.com/comprar-piso-gotic-barcelona-i2188004036564.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:19.542286
 3813587,4737003813587,795000,barcelona,sant_gervasi___galvany, 1930008, 505,161,4,2,https://www.habitaclia.com/comprar-piso-en_venta_con_terraza_en_sant_gervasi_galvany_sant_gervasi_galvany-barcelona-i4737003813587.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:21.361135
 4348471,4101004348471,255000,barcelona,porta, 1930008, 802,76,4,1,https://www.habitaclia.com/comprar-piso-oportunidad_en_venta_p_fabra_i_puig_porta-barcelona-i4101004348471.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:22.993719
 4330586,4975004330586,549000,barcelona,vila_de_gracia, 1930008, 604,109,2,2,https://www.habitaclia.com/comprar-apartamento-piso_unico_y_de_diseno_en_venta_en_el_born_vila_de_gracia-barcelona-i4975004330586.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:24.680173
 10547,13920000010547,86000,barcelona,trinitat_vella, 1930008, 901,72,3,1,https://www.habitaclia.com/comprar-piso-en_calle_mireia_trinitat_vella-barcelona-i13920000010547.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:26.228208
 4288659,3371004288659,520000,barcelona,horta, 1930008, 710,114,3,2,https://www.habitaclia.com/comprar-atico-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondi_horta-barcelona-i3371004288659.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:27.898293
 11466,21241000011466,2519,barcelona,sant_marti, 1930008, 1009,240,3,2,https://www.habitaclia.com/comprar-piso-de_100m2_en_sant_marti_dispone_de_3_habitaciones_2_banos_sant_marti-barcelona-i21241000011466.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:29.377670
 4332052,4975004332052,438000,barcelona,sagrada_familia, 1930008, 202,99,3,2,https://www.habitaclia.com/comprar-apartamento-piso_de_3_dormitorios_con_6m2_terraza_en_venta_en_eixample_derec_sagrada_familia-barcelona-i4975004332052.htm?pag=30&f=&geo=p&from=list&lo=55,2022-11-12 17:05:30.921380
 4330150,4975004330150,1325000,barcelona,putget___farro, 1930008, 506,487,4,3,https://www.habitaclia.com/comprar-chalet-casa_a_reformar_sobre_una_parcela_de_600_m2_con_jardinen_venta_e_putget_farro-barcelona-i4975004330150.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:33.466190
 593,36981000000593,245000,barcelona,la_verneda___la_pau, 1930008, 1010,148,4,2,https://www.habitaclia.com/comprar-duplex-con_4_habitaciones_con_ascensor_la_verneda_la_pau-barcelona-i36981000000593.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:39.537482
 1265,24188000001265,380000,barcelona,navas, 1930008, 906,89,3,2,https://www.habitaclia.com/comprar-piso-navas-barcelona-i24188000001265.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:41.193546
 4269988,9354004269988,3995000,barcelona,sant_gervasi___galvany, 1930008, 505,458,5,7,https://www.habitaclia.com/comprar-atico-turo_parc_sant_gervasi_galvany-barcelona-i9354004269988.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:43.280167
 2805283,10848002805283,180000,barcelona,barceloneta, 1930008, 103,36,1,1,https://www.habitaclia.com/comprar-piso-luminosos_en_buen_estado_cerca_del_mar_es_totalmente_ext_barceloneta-barcelona-i10848002805283.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:44.816321
 4323619,4553004323619,269000,barcelona,sant_andreu, 1930008, 903,75,3,1,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_sant_andreu-barcelona-i4553004323619.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:46.551834
 4121948,21572004121948,2450000,barcelona,sant_gervasi___bonanova, 1930008, 504,241,4,3,https://www.habitaclia.com/comprar-piso-sant_gervasi_bonanova-barcelona-i21572004121948.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:48.212212
 1748693,5903001748693,1445000,barcelona,sarria, 1930008, 502,207,4,3,https://www.habitaclia.com/comprar-piso-etage_eleve_de_207m2_terrasse_de_12_m2_a_vendre_a_bosch_i_gimp_sarria-barcelona-i5903001748693.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:50.421470
 2808073,5612002808073,575000,barcelona,les_corts, 1930008, 401,123,4,2,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_les_corts-barcelona-i5612002808073.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:52.200790
 3815507,4585003815507,189000,barcelona,sagrada_familia, 1930008, 202,51,1,1,https://www.habitaclia.com/comprar-atico-alquilado_en_la_sagrada_familia_sagrada_familia-barcelona-i4585003815507.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:54.123926
 5621,24359000005621,510000,barcelona,esquerra_baixa_de_l_eixample, 1930008, 205,104,3,2,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_esquerra_baixa_de_l_eixample-barcelona-i24359000005621.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:55.302009
 5497,24359000005497,260000,barcelona,sant_andreu, 1930008, 903,64,2,2,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_y_calefaccion_sant_andreu-barcelona-i24359000005497.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:56.690622
 4298186,34102004298186,190000,barcelona,camp_de_l_arpa, 1930008, 1001,62,3,2,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_amueblado_con_calefaccion_camp_de_l_arpa-barcelona-i34102004298186.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:58.670172
 124,39032000000124,109000,barcelona,trinitat_vella, 1930008, 901,48,1,1,https://www.habitaclia.com/comprar-piso-con_ascensor_y_aire_acondicionado_trinitat_vella-barcelona-i39032000000124.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:05:59.809360
 3815701,4585003815701,205000,barcelona,el_coll, 1930008, 602,72,3,1,https://www.habitaclia.com/comprar-piso-muy_luminoso_el_coll-barcelona-i4585003815701.htm?pag=31&f=&geo=p&from=list&lo=55,2022-11-12 17:06:01.061024
 4257097,37307004257097,1180000,barcelona,camp_d_en_grassot___gracia_n, 1930008, 605,155,4,3,https://www.habitaclia.com/comprar-piso-espectacular_duplex_en_sagrada_familia_camp_d_en_grassot_gracia_n-barcelona-i37307004257097.htm?pag=32&f=&geo=p&from=list&lo=55,2022-11-12 17:06:02.273400
